orderID,employeeID,orderDate,freight,customerCompany,contactTitle,customerCity,customerCountry,employeeName,title,reportsTo,supplierCompany,productName,quantityPerUnit,orderUnitPrice,discontinued,categoryName,quantity,discount,days_to_ship
10727,2,03-11-2014,89.9,Reggiani Caseifici,Sales Associate,Reggio Emilia,Italy,Andrew Fuller,Vice President Sales,,Speedy Express,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,10,0.05,32
10728,4,04-11-2014,58.33,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,8,United Package,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,Seafood,15,0,7
10728,4,04-11-2014,58.33,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,8,United Package,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,6,0,7
10728,4,04-11-2014,58.33,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,8,United Package,Pâté chinois,24 boxes x 2 pies,24,0,Meat & Poultry,12,0,7
10728,4,04-11-2014,58.33,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Margaret Peacock,Sales Representative,8,United Package,Camembert Pierrot,15 - 300 g rounds,34,0,Dairy Products,15,0,7
10729,8,04-11-2014,141.06,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Laura Callahan,Sales Manager,2,Federal Shipping,Chai,10 boxes x 20 bags,18,0,Beverages,50,0,10
10729,8,04-11-2014,141.06,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Laura Callahan,Sales Manager,2,Federal Shipping,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Confections,30,0,10
10729,8,04-11-2014,141.06,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Laura Callahan,Sales Manager,2,Federal Shipping,Valkoinen suklaa,12 - 100 g bars,16.25,0,Confections,40,0,10
10730,5,05-11-2014,20.12,Bon app',Owner,Marseille,France,Steven Buchanan,Sales Manager,2,Speedy Express,Pavlova,32 - 500 g boxes,17.45,0,Confections,15,0.05,9
10730,5,05-11-2014,20.12,Bon app',Owner,Marseille,France,Steven Buchanan,Sales Manager,2,Speedy Express,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,3,0.05,9
10730,5,05-11-2014,20.12,Bon app',Owner,Marseille,France,Steven Buchanan,Sales Manager,2,Speedy Express,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Condiments,10,0.05,9
10731,7,06-11-2014,96.65,Chop-suey Chinese,Owner,Bern,Switzerland,Robert King,Sales Representative,5,Speedy Express,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Confections,40,0.05,8
10731,7,06-11-2014,96.65,Chop-suey Chinese,Owner,Bern,Switzerland,Robert King,Sales Representative,5,Speedy Express,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Produce,30,0.05,8
10732,3,06-11-2014,16.97,Bon app',Owner,Marseille,France,Janet Leverling,Sales Representative,8,Speedy Express,Lakkaliköri,500 ml,18,0,Beverages,20,0,1
10733,1,07-11-2014,110.11,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,8,Federal Shipping,Tofu,40 - 100 g pkgs.,23.25,0,Produce,16,0,3
10733,1,07-11-2014,110.11,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,8,Federal Shipping,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,20,0,3
10733,1,07-11-2014,110.11,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,8,Federal Shipping,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,25,0,3
10734,2,07-11-2014,1.63,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Andrew Fuller,Vice President Sales,,Federal Shipping,Grandma's Boysenberry Spread,12 - 8 oz jars,25,0,Condiments,30,0,5
10734,2,07-11-2014,1.63,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Andrew Fuller,Vice President Sales,,Federal Shipping,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,Seafood,15,0,5
10734,2,07-11-2014,1.63,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Andrew Fuller,Vice President Sales,,Federal Shipping,Lakkaliköri,500 ml,18,0,Beverages,20,0,5
10735,6,10-11-2014,45.97,Let's Stop N Shop,Owner,San Francisco,USA,Michael Suyama,Sales Representative,5,United Package,Sirop d'érable,24 - 500 ml bottles,28.5,0,Condiments,20,0.1,11
10735,6,10-11-2014,45.97,Let's Stop N Shop,Owner,San Francisco,USA,Michael Suyama,Sales Representative,5,United Package,Original Frankfurter Grüne Soße,12 boxes,13,0,Condiments,2,0.1,11
10736,9,11-11-2014,44.1,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,5,United Package,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Condiments,40,0,10
10736,9,11-11-2014,44.1,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Anne Dodsworth,Sales Representative,5,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,20,0,10
10737,2,11-11-2014,7.79,Vins et alcools Chevalier,Accounting Manager,Reims,France,Andrew Fuller,Vice President Sales,,United Package,Konbu,2 kg box,6,0,Seafood,4,0,7
10737,2,11-11-2014,7.79,Vins et alcools Chevalier,Accounting Manager,Reims,France,Andrew Fuller,Vice President Sales,,United Package,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,12,0,7
10738,2,12-11-2014,2.91,Spécialités du monde,Marketing Manager,Paris,France,Andrew Fuller,Vice President Sales,,Speedy Express,Pavlova,32 - 500 g boxes,17.45,0,Confections,3,0,6
10739,3,12-11-2014,11.08,Vins et alcools Chevalier,Accounting Manager,Reims,France,Janet Leverling,Sales Representative,8,Federal Shipping,Inlagd Sill,24 - 250 g  jars,19,0,Seafood,6,0,5
10739,3,12-11-2014,11.08,Vins et alcools Chevalier,Accounting Manager,Reims,France,Janet Leverling,Sales Representative,8,Federal Shipping,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,18,0,5
10740,4,13-11-2014,81.88,White Clover Markets,Owner,Seattle,USA,Margaret Peacock,Sales Representative,8,United Package,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Produce,5,0.2,12
10740,4,13-11-2014,81.88,White Clover Markets,Owner,Seattle,USA,Margaret Peacock,Sales Representative,8,United Package,Steeleye Stout,24 - 12 oz bottles,18,0,Beverages,35,0.2,12
10740,4,13-11-2014,81.88,White Clover Markets,Owner,Seattle,USA,Margaret Peacock,Sales Representative,8,United Package,Rogede sild,1k pkg.,9.5,0,Seafood,40,0.2,12
10740,4,13-11-2014,81.88,White Clover Markets,Owner,Seattle,USA,Margaret Peacock,Sales Representative,8,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,14,0.2,12
10741,4,14-11-2014,10.96,Around the Horn,Sales Representative,London,UK,Margaret Peacock,Sales Representative,8,Federal Shipping,Chang,24 - 12 oz bottles,19,0,Beverages,15,0.2,4
10742,3,14-11-2014,243.73,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Janet Leverling,Sales Representative,8,Federal Shipping,Aniseed Syrup,12 - 550 ml bottles,10,0,Condiments,20,0,4
10742,3,14-11-2014,243.73,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Janet Leverling,Sales Representative,8,Federal Shipping,Camembert Pierrot,15 - 300 g rounds,34,0,Dairy Products,50,0,4
10742,3,14-11-2014,243.73,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Janet Leverling,Sales Representative,8,Federal Shipping,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,35,0,4
10743,1,17-11-2014,23.72,Around the Horn,Sales Representative,London,UK,Nancy Davolio,Sales Representative,8,United Package,Spegesild,4 - 450 g glasses,12,0,Seafood,28,0.05,4
10744,6,17-11-2014,69.19,Vaffeljernet,Sales Manager,Århus,Denmark,Michael Suyama,Sales Representative,5,Speedy Express,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,50,0.2,7
10745,9,18-11-2014,3.52,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Anne Dodsworth,Sales Representative,5,Speedy Express,Carnarvon Tigers,16 kg pkg.,62.5,0,Seafood,24,0,9
10745,9,18-11-2014,3.52,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Anne Dodsworth,Sales Representative,5,Speedy Express,Gula Malacca,20 - 2 kg bags,19.45,0,Condiments,16,0,9
10745,9,18-11-2014,3.52,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Anne Dodsworth,Sales Representative,5,Speedy Express,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,45,0,9
10745,9,18-11-2014,3.52,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Anne Dodsworth,Sales Representative,5,Speedy Express,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Dairy Products,7,0,9
10746,1,19-11-2014,31.43,Chop-suey Chinese,Owner,Bern,Switzerland,Nancy Davolio,Sales Representative,8,Federal Shipping,Konbu,2 kg box,6,0,Seafood,6,0,2
10746,1,19-11-2014,31.43,Chop-suey Chinese,Owner,Bern,Switzerland,Nancy Davolio,Sales Representative,8,Federal Shipping,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,Grains & Cereals,28,0,2
10746,1,19-11-2014,31.43,Chop-suey Chinese,Owner,Bern,Switzerland,Nancy Davolio,Sales Representative,8,Federal Shipping,Tarte au sucre,48 pies,49.3,0,Confections,9,0,2
10746,1,19-11-2014,31.43,Chop-suey Chinese,Owner,Bern,Switzerland,Nancy Davolio,Sales Representative,8,Federal Shipping,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,40,0,2
10747,6,19-11-2014,117.33,Piccolo und mehr,Sales Manager,Salzburg,Austria,Michael Suyama,Sales Representative,5,Speedy Express,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,8,0,7
10747,6,19-11-2014,117.33,Piccolo und mehr,Sales Manager,Salzburg,Austria,Michael Suyama,Sales Representative,5,Speedy Express,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,35,0,7
10747,6,19-11-2014,117.33,Piccolo und mehr,Sales Manager,Salzburg,Austria,Michael Suyama,Sales Representative,5,Speedy Express,Vegie-spread,15 - 625 g jars,43.9,0,Condiments,9,0,7
10747,6,19-11-2014,117.33,Piccolo und mehr,Sales Manager,Salzburg,Austria,Michael Suyama,Sales Representative,5,Speedy Express,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,30,0,7
10748,3,20-11-2014,232.55,Save-a-lot Markets,Sales Representative,Boise,USA,Janet Leverling,Sales Representative,8,Speedy Express,Tunnbröd,12 - 250 g pkgs.,9,0,Grains & Cereals,44,0,8
10748,3,20-11-2014,232.55,Save-a-lot Markets,Sales Representative,Boise,USA,Janet Leverling,Sales Representative,8,Speedy Express,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,40,0,8
10748,3,20-11-2014,232.55,Save-a-lot Markets,Sales Representative,Boise,USA,Janet Leverling,Sales Representative,8,Speedy Express,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,28,0,8
10749,4,20-11-2014,61.53,Island Trading,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,8,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,15,0,29
10749,4,20-11-2014,61.53,Island Trading,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,8,United Package,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,6,0,29
10749,4,20-11-2014,61.53,Island Trading,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,8,United Package,Lakkaliköri,500 ml,18,0,Beverages,10,0,29
10750,9,21-11-2014,79.3,Wartian Herkku,Accounting Manager,Oulu,Finland,Anne Dodsworth,Sales Representative,5,Speedy Express,Tofu,40 - 100 g pkgs.,23.25,0,Produce,5,0.15,3
10750,9,21-11-2014,79.3,Wartian Herkku,Accounting Manager,Oulu,Finland,Anne Dodsworth,Sales Representative,5,Speedy Express,Rogede sild,1k pkg.,9.5,0,Seafood,40,0.15,3
10750,9,21-11-2014,79.3,Wartian Herkku,Accounting Manager,Oulu,Finland,Anne Dodsworth,Sales Representative,5,Speedy Express,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,25,0.15,3
10751,3,24-11-2014,130.79,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,Confections,12,0.1,9
10751,3,24-11-2014,130.79,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,Seafood,30,0,9
10751,3,24-11-2014,130.79,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Valkoinen suklaa,12 - 100 g bars,16.25,0,Confections,20,0.1,9
10751,3,24-11-2014,130.79,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Röd Kaviar,24 - 150 g jars,15,0,Seafood,15,0,9
10752,2,24-11-2014,1.39,North/South,Sales Associate,London,UK,Andrew Fuller,Vice President Sales,,Federal Shipping,Chai,10 boxes x 20 bags,18,0,Beverages,8,0,4
10752,2,24-11-2014,1.39,North/South,Sales Associate,London,UK,Andrew Fuller,Vice President Sales,,Federal Shipping,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,3,0,4
10753,3,25-11-2014,7.7,Franchi S.p.A.,Sales Representative,Torino,Italy,Janet Leverling,Sales Representative,8,Speedy Express,Rogede sild,1k pkg.,9.5,0,Seafood,4,0,2
10753,3,25-11-2014,7.7,Franchi S.p.A.,Sales Representative,Torino,Italy,Janet Leverling,Sales Representative,8,Speedy Express,Longlife Tofu,5 kg pkg.,10,0,Produce,5,0,2
10754,6,25-11-2014,2.38,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Michael Suyama,Sales Representative,5,Federal Shipping,Boston Crab Meat,24 - 4 oz tins,18.4,0,Seafood,3,0,2
10755,4,26-11-2014,16.71,Bon app',Owner,Marseille,France,Margaret Peacock,Sales Representative,8,United Package,Zaanse koeken,10 - 4 oz boxes,9.5,0,Confections,30,0.25,2
10755,4,26-11-2014,16.71,Bon app',Owner,Marseille,France,Margaret Peacock,Sales Representative,8,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,30,0.25,2
10755,4,26-11-2014,16.71,Bon app',Owner,Marseille,France,Margaret Peacock,Sales Representative,8,United Package,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Grains & Cereals,14,0.25,2
10755,4,26-11-2014,16.71,Bon app',Owner,Marseille,France,Margaret Peacock,Sales Representative,8,United Package,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,25,0.25,2
10756,8,27-11-2014,73.21,Split Rail Beer & Ale,Sales Manager,Lander,USA,Laura Callahan,Sales Manager,2,United Package,Carnarvon Tigers,16 kg pkg.,62.5,0,Seafood,21,0.2,5
10756,8,27-11-2014,73.21,Split Rail Beer & Ale,Sales Manager,Lander,USA,Laura Callahan,Sales Manager,2,United Package,Inlagd Sill,24 - 250 g  jars,19,0,Seafood,20,0.2,5
10756,8,27-11-2014,73.21,Split Rail Beer & Ale,Sales Manager,Lander,USA,Laura Callahan,Sales Manager,2,United Package,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,6,0.2,5
10756,8,27-11-2014,73.21,Split Rail Beer & Ale,Sales Manager,Lander,USA,Laura Callahan,Sales Manager,2,United Package,Gudbrandsdalsost,10 kg pkg.,36,0,Dairy Products,20,0.2,5
10757,6,27-11-2014,8.19,Save-a-lot Markets,Sales Representative,Boise,USA,Michael Suyama,Sales Representative,5,Speedy Express,Sasquatch Ale,24 - 12 oz bottles,14,0,Beverages,30,0,18
10757,6,27-11-2014,8.19,Save-a-lot Markets,Sales Representative,Boise,USA,Michael Suyama,Sales Representative,5,Speedy Express,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,7,0,18
10757,6,27-11-2014,8.19,Save-a-lot Markets,Sales Representative,Boise,USA,Michael Suyama,Sales Representative,5,Speedy Express,Tarte au sucre,48 pies,49.3,0,Confections,30,0,18
10757,6,27-11-2014,8.19,Save-a-lot Markets,Sales Representative,Boise,USA,Michael Suyama,Sales Representative,5,Speedy Express,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,Grains & Cereals,24,0,18
10758,3,28-11-2014,138.17,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,Confections,20,0,6
10758,3,28-11-2014,138.17,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,60,0,6
10758,3,28-11-2014,138.17,Richter Supermarkt,Sales Manager,Genève,Switzerland,Janet Leverling,Sales Representative,8,Federal Shipping,Outback Lager,24 - 355 ml bottles,15,0,Beverages,40,0,6
10759,3,28-11-2014,11.99,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Janet Leverling,Sales Representative,8,Federal Shipping,Mascarpone Fabioli,24 - 200 g pkgs.,32,0,Dairy Products,10,0,14
10760,4,01-12-2014,155.64,Maison Dewey,Sales Agent,Bruxelles,Belgium,Margaret Peacock,Sales Representative,8,Speedy Express,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14,0,Confections,12,0.25,9
10760,4,01-12-2014,155.64,Maison Dewey,Sales Agent,Bruxelles,Belgium,Margaret Peacock,Sales Representative,8,Speedy Express,Schoggi Schokolade,100 - 100 g pieces,43.9,0,Confections,40,0,9
10760,4,01-12-2014,155.64,Maison Dewey,Sales Agent,Bruxelles,Belgium,Margaret Peacock,Sales Representative,8,Speedy Express,Ipoh Coffee,16 - 500 g tins,46,0,Beverages,30,0.25,9
10761,5,02-12-2014,18.66,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Steven Buchanan,Sales Manager,2,United Package,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14,0,Confections,35,0.25,6
10761,5,02-12-2014,18.66,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Steven Buchanan,Sales Manager,2,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,18,0,6
10762,3,02-12-2014,328.74,Folk och fä HB,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,8,Speedy Express,Chartreuse verte,750 cc per bottle,18,0,Beverages,16,0,7
10762,3,02-12-2014,328.74,Folk och fä HB,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,8,Speedy Express,Zaanse koeken,10 - 4 oz boxes,9.5,0,Confections,30,0,7
10762,3,02-12-2014,328.74,Folk och fä HB,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,8,Speedy Express,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Produce,28,0,7
10762,3,02-12-2014,328.74,Folk och fä HB,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,8,Speedy Express,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,0,Grains & Cereals,60,0,7
10763,3,03-12-2014,37.35,Folies gourmandes,Assistant Sales Agent,Lille,France,Janet Leverling,Sales Representative,8,Federal Shipping,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Confections,40,0,5
10763,3,03-12-2014,37.35,Folies gourmandes,Assistant Sales Agent,Lille,France,Janet Leverling,Sales Representative,8,Federal Shipping,Gustaf's Knackebröd,24 - 500 g pkgs.,21,0,Grains & Cereals,6,0,5
10763,3,03-12-2014,37.35,Folies gourmandes,Assistant Sales Agent,Lille,France,Janet Leverling,Sales Representative,8,Federal Shipping,Guarana Fantastica,12 - 355 ml cans,4.5,1,Beverages,20,0,5
10764,6,03-12-2014,145.45,Ernst Handel,Sales Manager,Graz,Austria,Michael Suyama,Sales Representative,5,Federal Shipping,Aniseed Syrup,12 - 550 ml bottles,10,0,Condiments,20,0.1,5
10764,6,03-12-2014,145.45,Ernst Handel,Sales Manager,Graz,Austria,Michael Suyama,Sales Representative,5,Federal Shipping,Chartreuse verte,750 cc per bottle,18,0,Beverages,130,0.1,5
10765,3,04-12-2014,42.74,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Janet Leverling,Sales Representative,8,Federal Shipping,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Condiments,80,0.1,5
10766,4,05-12-2014,157.55,Ottilies Käseladen,Owner,Köln,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Chang,24 - 12 oz bottles,19,0,Beverages,40,0,4
10766,4,05-12-2014,157.55,Ottilies Käseladen,Owner,Köln,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Produce,35,0,4
10766,4,05-12-2014,157.55,Ottilies Käseladen,Owner,Köln,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Confections,40,0,4
10767,4,05-12-2014,1.59,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,Federal Shipping,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,Grains & Cereals,2,0,10
10768,3,08-12-2014,146.32,Around the Horn,Sales Representative,London,UK,Janet Leverling,Sales Representative,8,United Package,Gustaf's Knackebröd,24 - 500 g pkgs.,21,0,Grains & Cereals,4,0,7
10768,3,08-12-2014,146.32,Around the Horn,Sales Representative,London,UK,Janet Leverling,Sales Representative,8,United Package,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,50,0,7
10768,3,08-12-2014,146.32,Around the Horn,Sales Representative,London,UK,Janet Leverling,Sales Representative,8,United Package,Camembert Pierrot,15 - 300 g rounds,34,0,Dairy Products,15,0,7
10768,3,08-12-2014,146.32,Around the Horn,Sales Representative,London,UK,Janet Leverling,Sales Representative,8,United Package,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,12,0,7
10769,3,08-12-2014,65.06,Vaffeljernet,Sales Manager,Århus,Denmark,Janet Leverling,Sales Representative,8,Speedy Express,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,30,0.05,4
10769,3,08-12-2014,65.06,Vaffeljernet,Sales Manager,Århus,Denmark,Janet Leverling,Sales Representative,8,Speedy Express,Filo Mix,16 - 2 kg boxes,7,0,Grains & Cereals,15,0.05,4
10769,3,08-12-2014,65.06,Vaffeljernet,Sales Manager,Århus,Denmark,Janet Leverling,Sales Representative,8,Speedy Express,Sirop d'érable,24 - 500 ml bottles,28.5,0,Condiments,20,0,4
10769,3,08-12-2014,65.06,Vaffeljernet,Sales Manager,Århus,Denmark,Janet Leverling,Sales Representative,8,Speedy Express,Tarte au sucre,48 pies,49.3,0,Confections,15,0,4
10770,8,09-12-2014,5.32,Hanari Carnes,Accounting Manager,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,2,Federal Shipping,Queso Cabrales,1 kg pkg.,21,0,Dairy Products,15,0.25,8
10771,9,10-12-2014,11.19,Ernst Handel,Sales Manager,Graz,Austria,Anne Dodsworth,Sales Representative,5,United Package,Flotemysost,10 - 500 g pkgs.,21.5,0,Dairy Products,16,0,23
10772,3,10-12-2014,91.28,Lehmanns Marktstand,Sales Representative,Frankfurt a.M.,Germany,Janet Leverling,Sales Representative,8,United Package,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Meat & Poultry,18,0,9
10772,3,10-12-2014,91.28,Lehmanns Marktstand,Sales Representative,Frankfurt a.M.,Germany,Janet Leverling,Sales Representative,8,United Package,Raclette Courdavault,5 kg pkg.,55,0,Dairy Products,25,0,9
10773,1,11-12-2014,96.43,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Alice Mutton,20 - 1 kg tins,39,1,Meat & Poultry,33,0,5
10773,1,11-12-2014,96.43,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,70,0.2,5
10773,1,11-12-2014,96.43,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Beverages,7,0.2,5
10774,4,11-12-2014,48.2,Folk och fä HB,Owner,Bräcke,Sweden,Margaret Peacock,Sales Representative,8,Speedy Express,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,2,0.25,1
10774,4,11-12-2014,48.2,Folk och fä HB,Owner,Bräcke,Sweden,Margaret Peacock,Sales Representative,8,Speedy Express,Louisiana Hot Spiced Okra,24 - 8 oz jars,17,0,Condiments,50,0,1
10775,7,12-12-2014,20.25,The Cracker Box,Marketing Assistant,Butte,USA,Robert King,Sales Representative,5,Speedy Express,Ikura,12 - 200 ml jars,31,0,Seafood,6,0,14
10775,7,12-12-2014,20.25,The Cracker Box,Marketing Assistant,Butte,USA,Robert King,Sales Representative,5,Speedy Express,Laughing Lumberjack Lager,24 - 12 oz bottles,14,0,Beverages,3,0,14
10776,1,15-12-2014,351.53,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,Dairy Products,16,0.05,3
10776,1,15-12-2014,351.53,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,Grains & Cereals,12,0.05,3
10776,1,15-12-2014,351.53,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Rogede sild,1k pkg.,9.5,0,Seafood,27,0.05,3
10776,1,15-12-2014,351.53,Ernst Handel,Sales Manager,Graz,Austria,Nancy Davolio,Sales Representative,8,Federal Shipping,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Produce,120,0.05,3
10777,7,15-12-2014,3.01,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Robert King,Sales Representative,5,United Package,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,Grains & Cereals,20,0.2,37
10778,3,16-12-2014,6.79,Berglunds snabbköp,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,8,Speedy Express,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Seafood,10,0,8
10779,3,16-12-2014,58.13,Morgenstern Gesundkost,Marketing Assistant,Leipzig,Germany,Janet Leverling,Sales Representative,8,United Package,Pavlova,32 - 500 g boxes,17.45,0,Confections,20,0,29
10779,3,16-12-2014,58.13,Morgenstern Gesundkost,Marketing Assistant,Leipzig,Germany,Janet Leverling,Sales Representative,8,United Package,Tarte au sucre,48 pies,49.3,0,Confections,20,0,29
10780,2,16-12-2014,42.13,LILA-Supermercado,Accounting Manager,Barquisimeto,Venezuela,Andrew Fuller,Vice President Sales,,Speedy Express,Outback Lager,24 - 355 ml bottles,15,0,Beverages,35,0,9
